patch_id,T,B,fC_0,fC,I,F,S,category
40456,0.04768420446938415,0,0.059835051985969924,0.059835051985969924,1,1,0,fail
40457,0.5026824734487714,1,0.31221982530264153,0.31221982530264153,0,0,0,non_int
40458,0.2959614590262225,0,0.12386480942228825,0.12386480942228825,0,0,0,non_int
40459,0.6133521081433573,0,0.1525333669687233,0.1525333669687233,0,0,0,non_int
40460,1.3345636471550149,2,0.1889048825515838,0.1889048825515838,0,0,0,non_int
40461,1.819638544990745,2,0.026140434621514073,0.026140434621514073,0,0,0,non_int
40462,2.813536980268167,4,0.40767407943688666,0.40767407943688666,0,0,0,non_int
40463,0.5329103569055118,0,0.03598833680102716,0.03598833680102716,0,0,0,non_int
40464,2.4495129390626573,4,0.3546154583776027,0.6773077291888014,1,0,1,success
40465,0.3055992502290648,0,0.14618227167840955,0.14618227167840955,0,0,0,non_int
40466,0.3568514211918456,1,0.20146308548986125,0.20146308548986125,1,1,0,fail
40467,0.12135843757987105,1,0.08762506388082186,0.08762506388082186,1,1,0,fail
40468,1.3283341544657579,2,0.7454382921206019,0.7454382921206019,0,0,0,non_int
40469,0.6500731200565483,2,0.6162905316745277,0.6162905316745277,0,0,0,non_int
40470,0.5413903171966618,1,0.31293455110176294,0.31293455110176294,0,0,0,non_int
40471,4.307182418588124,5,0.551062896126459,0.551062896126459,0,0,0,non_int
40472,0.5822395547217147,1,0.024309812588591065,0.024309812588591065,0,0,0,non_int
40473,0.7839885893625994,0,0.03674952630590446,0.03674952630590446,0,0,0,non_int
40474,1.026056796323565,2,0.3546832012164611,0.3546832012164611,0,0,0,non_int
40475,0.2598748455333215,1,0.4349934279118995,0.4349934279118995,0,0,0,non_int
40476,0.4218360792450108,1,0.2004438882537305,0.2004438882537305,0,0,0,non_int
40477,6.149744521361487,14,0.015411954775771923,0.5077059773878859,1,0,1,success
40478,0.007165469030801937,0,0.041188488779882286,0.5205942443899412,1,0,1,success
40479,1.1278556980977457,1,0.4236703954257399,0.71183519771287,1,0,1,success
40480,0.6851562791154997,2,0.05808354309143526,0.05808354309143526,0,0,0,non_int
40481,0.7670561939517004,0,0.4744587829215515,0.4744587829215515,0,0,0,non_int
40482,0.2030855243259736,0,0.2002423659544552,0.6001211829772276,1,0,1,success
40483,0.5381508910526767,0,0.024775313454332128,0.024775313454332128,0,0,0,non_int
40484,1.1156658265673056,0,0.038375835062359885,0.038375835062359885,0,0,0,non_int
40485,1.4111827605686003,3,0.32718423359825183,0.32718423359825183,0,0,0,non_int
40486,0.19837892309823119,0,0.13714994852080456,0.13714994852080456,0,0,0,non_int
40487,0.5538021196169232,1,0.6494609449813189,0.6494609449813189,0,0,0,non_int
40488,6.152549705950347,6,0.2821817115267654,0.6410908557633828,1,0,1,success
40489,1.1690657248592846,1,0.2753689172441613,0.2753689172441613,1,1,0,fail
40490,0.15214879322041722,0,0.03747387792350483,0.03747387792350483,1,1,0,fail
40491,1.8852084640656745,4,0.24506254198813765,0.24506254198813765,0,0,0,non_int
40492,2.6905220162756036,2,0.606473363164129,0.606473363164129,0,0,0,non_int
40493,1.0584392230824575,2,0.006937181914335772,0.006937181914335772,0,0,0,non_int
40494,1.9602083692320071,2,0.25552361106826904,0.25552361106826904,0,0,0,non_int
40495,3.5330981806536412,9,0.30685785448597075,0.30685785448597075,0,0,0,non_int
40496,0.8335760696769612,0,0.024614600691977226,0.024614600691977226,0,0,0,non_int
40497,0.4278920893219124,0,0.04650104256621443,0.04650104256621443,0,0,0,non_int
40498,3.1750293507742775,5,0.6722042210944142,0.6722042210944142,0,0,0,non_int
40499,0.033370453993455416,0,0.5809440707319874,0.5809440707319874,0,0,0,non_int
40500,12.588190292254954,20,0.38350012691103647,0.6917500634555183,1,0,1,success
40501,2.4602377606082957,2,0.03415406056088811,0.03415406056088811,0,0,0,non_int
40502,1.9571056900934627,1,0.17949110149101166,0.17949110149101166,0,0,0,non_int
40503,5.456217387026952,8,0.3087063783149066,0.3087063783149066,0,0,0,non_int
40504,0.5028412819025722,0,0.07968981739621246,0.07968981739621246,0,0,0,non_int
40505,5.555372116523561,5,0.2049569989144791,0.2049569989144791,0,0,0,non_int
40506,0.5651901662142587,2,0.43199537411210365,0.43199537411210365,0,0,0,non_int
40507,0.19955602203596065,0,0.04668493053379621,0.04668493053379621,1,1,0,fail
40508,0.5620013610131419,1,0.07808009464500819,0.07808009464500819,0,0,0,non_int
40509,0.125950575963069,0,0.284349524955573,0.284349524955573,0,0,0,non_int
40510,2.4700634199317615,1,0.011401069173993129,0.5057005345869966,1,0,1,success
40511,0.03237887183393338,0,0.09989108687867518,0.09989108687867518,0,0,0,non_int
40512,0.6058089692332614,0,0.11511857808286732,0.5575592890414337,1,0,1,success
40513,0.46282300403478693,0,0.022867805791518227,0.022867805791518227,0,0,0,non_int
40514,1.1982362001645648,1,0.5214083292218209,0.5214083292218209,0,0,0,non_int
40515,0.030946940613425223,0,0.0656955287705489,0.0656955287705489,1,1,0,fail
40516,2.4412672633140566,3,0.16562921739310313,0.5828146086965516,1,0,1,success
40517,1.9774152855249012,0,0.2823909178592152,0.2823909178592152,0,0,0,non_int
40518,3.805489468044305,5,0.4549629994790673,0.7274814997395336,1,0,1,success
40519,0.8211261508568207,1,0.1323672126827625,0.1323672126827625,0,0,0,non_int
40520,0.7015131064114725,0,0.200808106366284,0.200808106366284,0,0,0,non_int
40521,10.974549578720694,15,0.4630888978766257,0.7315444489383129,1,0,1,success
40522,0.7855958685973423,2,0.2272634422406149,0.2272634422406149,0,0,0,non_int
40523,0.05763493228253962,0,0.052991934828995016,0.052991934828995016,0,0,0,non_int
40524,0.19596830054360234,0,0.479940217735483,0.479940217735483,1,1,0,fail
40525,0.004108546787623389,0,0.4998303037581711,0.4998303037581711,1,1,0,fail
40526,0.8034613840832465,1,0.2918720273405779,0.2918720273405779,0,0,0,non_int
40527,0.034665488708404434,0,0.44632948891258206,0.44632948891258206,1,1,0,fail
40528,0.24144504981325063,1,0.24262771338001063,0.24262771338001063,0,0,0,non_int
40529,0.9860456819453823,3,0.383107525776361,0.383107525776361,0,0,0,non_int
40530,0.3602105674282101,1,0.17436043169699883,0.17436043169699883,0,0,0,non_int
40531,1.2271060706378636,1,0.4731751386229118,0.4731751386229118,0,0,0,non_int
40532,0.7258293611721738,1,0.21516441741438389,0.21516441741438389,0,0,0,non_int
40533,2.8924108828766704,3,0.3328643462115535,0.3328643462115535,0,0,0,non_int
40534,0.8033406083604615,1,0.36218876051029536,0.36218876051029536,0,0,0,non_int
40535,1.5079914764739748,1,0.1502738156267477,0.1502738156267477,0,0,0,non_int
40536,7.745173495123724,19,0.3663842834969775,0.6831921417484887,1,0,1,success
40537,1.2349811528418098,1,0.25166497281758793,0.25166497281758793,0,0,0,non_int
40538,0.15589405918267848,0,0.4072188588868988,0.4072188588868988,1,1,0,fail
40539,0.47133292229691004,0,0.04240179850672294,0.04240179850672294,1,1,0,fail
40540,0.04973483883180031,0,0.14088251775583838,0.14088251775583838,0,0,0,non_int
40541,0.6550493485213675,1,0.29832074568776706,0.29832074568776706,0,0,0,non_int
40542,0.47147204296293094,2,0.12991484569557335,0.12991484569557335,0,0,0,non_int
40543,0.9750478576456061,1,0.03890671043224731,0.03890671043224731,0,0,0,non_int
40544,0.20146879209263557,0,0.07640251217811607,0.538201256089058,1,0,1,success
40545,2.054644058744035,2,0.3218572353768275,0.3218572353768275,0,0,0,non_int
40546,1.6421727623406734,3,0.10348530161443496,0.5517426508072175,1,0,1,success
40547,0.2814848366697244,0,0.7110585281082985,0.7110585281082985,0,0,0,non_int
40548,1.277889104323789,1,0.25194630441720123,0.25194630441720123,0,0,0,non_int
40549,0.2110299376564267,2,0.3873961919700157,0.3873961919700157,0,0,0,non_int
40550,2.253902201710192,1,0.0431851318659289,0.0431851318659289,0,0,0,non_int
40551,1.4132185836764832,0,0.1566433325776468,0.1566433325776468,0,0,0,non_int
40552,0.1454774496959344,0,0.2493797069961461,0.2493797069961461,1,1,0,fail
40553,0.601904803951522,0,0.5074147561200794,0.5074147561200794,0,0,0,non_int
40554,0.4635966027799812,0,0.11078298102277355,0.11078298102277355,0,0,0,non_int
40555,0.3290191793046277,0,0.03861886351196289,0.03861886351196289,0,0,0,non_int
40556,2.348871134374323,1,0.062429499453594876,0.062429499453594876,0,0,0,non_int
40557,0.0024726846471295185,0,0.09684626288194409,0.09684626288194409,1,1,0,fail
40558,0.327061077615773,0,0.08558655994234976,0.08558655994234976,1,1,0,fail
40559,0.3378308377216106,0,0.0026046760239895276,0.5013023380119948,1,0,1,success
40560,0.45682890278589977,0,0.12558442460178534,0.12558442460178534,0,0,0,non_int
40561,1.3467156899435146,1,0.018211843311744757,0.018211843311744757,0,0,0,non_int
40562,3.580891315405114,7,0.7615121310140923,0.8807560655070461,1,0,1,success
40563,0.10798553102184515,0,0.06142682288214475,0.06142682288214475,0,0,0,non_int
40564,0.19863210046371538,1,0.4993529734518618,0.4993529734518618,0,0,0,non_int
40565,0.16627678111418076,0,0.2227752214852122,0.6113876107426061,1,0,1,success
40566,4.993474661012843,4,0.006912316994166587,0.5034561584970833,1,0,1,success
40567,2.91512557100925,1,0.32264559670468723,0.32264559670468723,0,0,0,non_int
40568,0.2551796595880268,0,0.012167035477634387,0.012167035477634387,1,1,0,fail
40569,3.8444465314882983,6,0.3065484636360049,0.6532742318180025,1,0,1,success
40570,0.13548719737952186,0,0.3542341845075941,0.3542341845075941,0,0,0,non_int
40571,1.0995318133487064,0,0.43257197663589925,0.43257197663589925,0,0,0,non_int
40572,0.44244659208070886,0,0.2707958361742745,0.2707958361742745,0,0,0,non_int
40573,0.48238208006765837,0,0.05872862132247998,0.05872862132247998,1,1,0,fail
40574,1.8006696010528958,0,0.028269770155287064,0.028269770155287064,0,0,0,non_int
40575,0.6537166601813954,2,0.11033383760224834,0.11033383760224834,0,0,0,non_int
40576,9.005725999833018,16,0.35152353925150287,0.6757617696257514,1,0,1,success
40577,1.166591529091769,5,0.3469476712825772,0.3469476712825772,0,0,0,non_int
40578,0.5107017475703625,1,0.05532465076984654,0.05532465076984654,0,0,0,non_int
40579,1.0686913740992416,1,0.02577568439231227,0.02577568439231227,0,0,0,non_int
40580,2.0890933116805463,4,0.7677316564091746,0.8838658282045873,1,0,1,success
40581,2.8653700391830426,1,0.2572210651203668,0.2572210651203668,0,0,0,non_int
40582,6.2051231608282285,14,0.4690008901421723,0.7345004450710861,1,0,1,success
40583,0.7963911491134748,0,0.02112494384880154,0.02112494384880154,0,0,0,non_int
40584,0.2662538480407494,0,0.30501176716555156,0.30501176716555156,0,0,0,non_int
40585,0.1029528180593852,0,0.15919818696951485,0.15919818696951485,0,0,0,non_int
40586,1.0667059170187754,1,0.11725710774084357,0.11725710774084357,0,0,0,non_int
40587,12.951924147610562,17,0.08093249532758362,0.5404662476637918,1,0,1,success
40588,0.5789959395967911,0,0.1046937662386687,0.1046937662386687,0,0,0,non_int
40589,1.0482548940403285,0,0.0516153841078187,0.0516153841078187,0,0,0,non_int
40590,0.6585547439677935,2,0.1634942696518879,0.1634942696518879,0,0,0,non_int
40591,0.1867708994843081,0,0.060249982289359245,0.5301249911446796,1,0,1,success
40592,0.4517500101185228,0,0.14051948014321305,0.14051948014321305,0,0,0,non_int
40593,0.31500341786229435,0,0.005776784947065535,0.005776784947065535,0,0,0,non_int
40594,4.218778364762033,4,0.24162574445328283,0.6208128722266415,1,0,1,success
40595,0.8051180554193554,1,0.5142817681863865,0.5142817681863865,0,0,0,non_int
40596,0.005852124667569429,0,0.2550759838299998,0.2550759838299998,1,1,0,fail
40597,0.6736549504139276,1,0.34342640613804587,0.6717132030690229,1,0,1,success
40598,0.5914476665571208,0,0.03221642211238151,0.03221642211238151,0,0,0,non_int
40599,3.0993591822288358,4,0.7474213363117885,0.8737106681558943,1,0,1,success
40600,1.1889865463620386,2,0.4511204463431472,0.4511204463431472,0,0,0,non_int
40601,0.9263125585237859,2,0.027203621960213586,0.027203621960213586,1,1,0,fail
40602,0.06882124516839105,0,0.28165787029780426,0.28165787029780426,1,1,0,fail
40603,1.5552705165566443,2,0.288164142870719,0.288164142870719,0,0,0,non_int
40604,0.12641463047935933,1,0.003576912832785029,0.003576912832785029,1,1,0,fail
40605,0.35566610029528095,0,0.3221306728140519,0.3221306728140519,1,1,0,fail
40606,1.1452494568662492,1,0.23538095153305064,0.23538095153305064,1,1,0,fail
40607,0.8373390916670868,1,0.21805162738131145,0.21805162738131145,0,0,0,non_int
40608,0.03420785962679643,0,0.10365058420881257,0.10365058420881257,0,0,0,non_int
40609,0.5490188860137819,0,0.3679302917993059,0.3679302917993059,0,0,0,non_int
40610,3.348501839648332,6,0.5368280870464324,0.5368280870464324,0,0,0,non_int
40611,3.484998337033945,8,0.4993046538664001,0.7496523269332,1,0,1,success
40612,2.5431912838151782,6,0.239266236763395,0.239266236763395,0,0,0,non_int
40613,0.07308579079499924,0,0.045411272729864276,0.045411272729864276,1,1,0,fail
40614,0.2138108644925571,0,0.12962525657927199,0.12962525657927199,1,1,0,fail
40615,1.0371518100800494,2,0.25885633404175856,0.25885633404175856,0,0,0,non_int
40616,2.0098433852382867,1,0.3272584001100383,0.6636292000550192,1,0,1,success
40617,1.561847021703982,3,0.38605861557801124,0.38605861557801124,0,0,0,non_int
40618,0.329333768805191,0,0.12317142678911239,0.12317142678911239,0,0,0,non_int
40619,0.6765036888948721,1,0.23621331214652547,0.23621331214652547,0,0,0,non_int
40620,22.205024105128743,37,0.2721716654506432,0.6360858327253216,1,0,1,success
40621,0.49005683649092635,1,0.29409110262843446,0.29409110262843446,0,0,0,non_int
40622,0.4052401275533959,1,0.01634508384860778,0.01634508384860778,0,0,0,non_int
40623,0.5695472627399386,0,0.1512977133873598,0.1512977133873598,0,0,0,non_int
40624,0.039346567674908316,0,0.3302573130061174,0.3302573130061174,1,1,0,fail
40625,0.5146866340590351,0,0.1816920509064932,0.1816920509064932,0,0,0,non_int
40626,0.09115404127067948,0,0.23767643828827079,0.23767643828827079,0,0,0,non_int
40627,1.4022979178752228,1,0.19671119164558756,0.19671119164558756,0,0,0,non_int
40628,1.3203834838078956,1,0.03759514436630717,0.03759514436630717,0,0,0,non_int
40629,0.2039272591561235,1,0.5542947218393708,0.5542947218393708,0,0,0,non_int
40630,2.201290896456139,7,0.6232366877680585,0.6232366877680585,0,0,0,non_int
40631,1.7784795492307661,1,0.02730845340126563,0.02730845340126563,0,0,0,non_int
40632,4.320948555323249,8,0.13490239991963274,0.5674511999598164,1,0,1,success
40633,1.9840322196546016,0,0.19391392338636856,0.19391392338636856,0,0,0,non_int
40634,0.2212169632162087,1,0.03392256579718079,0.03392256579718079,0,0,0,non_int
40635,0.09986126132816643,0,0.7002777205619166,0.7002777205619166,1,1,0,fail
40636,0.9154973272532309,0,0.20695332040555658,0.20695332040555658,0,0,0,non_int
40637,0.1717680388067029,0,0.6385230001776497,0.6385230001776497,0,0,0,non_int
40638,0.13658705675439423,0,0.13396597768859703,0.13396597768859703,1,1,0,fail
40639,4.634819633313591,8,0.18715901192392026,0.5935795059619602,1,0,1,success
40640,1.1737196674819723,0,0.4478412958397304,0.4478412958397304,0,0,0,non_int
40641,4.928816541280917,9,0.3057930021655978,0.3057930021655978,0,0,0,non_int
40642,0.37059865571225364,0,0.27505606631331747,0.27505606631331747,0,0,0,non_int
40643,1.3693074167140915,0,0.03307504385946051,0.03307504385946051,0,0,0,non_int
40644,5.32817205209556,9,0.546401037495876,0.773200518747938,1,0,1,success
40645,0.09264275484228668,0,0.07188819630927341,0.07188819630927341,0,0,0,non_int
40646,1.6410346707899135,2,0.5649516287295786,0.5649516287295786,0,0,0,non_int
40647,2.365163011416681,4,0.5381575608287756,0.7690787804143878,1,0,1,success
40648,8.851258113035808,19,0.41055912012003964,0.7052795600600199,1,0,1,success
40649,0.6994568129770473,0,0.08076473491237081,0.08076473491237081,0,0,0,non_int
40650,0.28967500361898296,0,0.38159951984668933,0.38159951984668933,0,0,0,non_int
40651,0.6178523066447357,0,0.17126928770529834,0.17126928770529834,0,0,0,non_int
40652,0.9900583907321817,1,0.4098506909378084,0.4098506909378084,1,1,0,fail
40653,1.4014298376602525,4,0.42061017392476946,0.7103050869623848,1,0,1,success
40654,1.9010434194754144,3,0.04100572099611148,0.04100572099611148,0,0,0,non_int
40655,1.289839732896709,1,0.33789275674813746,0.33789275674813746,0,0,0,non_int
40656,0.037740107807472605,0,0.02800785983940722,0.02800785983940722,1,1,0,fail
40657,1.7729524343197751,3,0.29513755094130245,0.29513755094130245,0,0,0,non_int
40658,0.09884147990148531,0,0.07901892479384304,0.07901892479384304,0,0,0,non_int
40659,6.310884937162099,12,0.09033807759413676,0.5451690387970685,1,0,1,success
40660,0.031030105087929798,0,0.06475956444040719,0.06475956444040719,0,0,0,non_int
40661,0.031151477915368066,0,0.19860068803498043,0.19860068803498043,0,0,0,non_int
40662,2.1600857573959042,1,0.031513189599857515,0.031513189599857515,0,0,0,non_int
40663,0.6487269722920928,0,0.24902780825425094,0.24902780825425094,0,0,0,non_int
40664,0.06768531853182057,1,0.06520305530668613,0.06520305530668613,0,0,0,non_int
40665,0.3917415273579164,1,0.33865823217410096,0.33865823217410096,0,0,0,non_int
40666,0.9354523561497702,3,0.14232492656343734,0.14232492656343734,0,0,0,non_int
40667,0.06267380716340275,0,0.17984092992042364,0.17984092992042364,0,0,0,non_int
40668,0.877435575332914,1,0.19824825211664446,0.19824825211664446,1,1,0,fail
40669,0.1059276340439347,1,0.5019195595599333,0.5019195595599333,0,0,0,non_int
40670,1.2026544108649388,3,0.23990123079996237,0.23990123079996237,0,0,0,non_int
40671,0.4361059103001948,1,0.11633189162785192,0.11633189162785192,1,1,0,fail
40672,10.544757712860891,18,0.42848070187603415,0.7142403509380171,1,0,1,success
40673,0.5339492613553475,1,0.3284295980580137,0.3284295980580137,0,0,0,non_int
40674,2.080226534026897,3,0.3483680087701212,0.3483680087701212,0,0,0,non_int
40675,1.2538299872163694,1,0.7606646926142239,0.7606646926142239,0,0,0,non_int
40676,0.5164971084567773,2,0.6814608576765874,0.6814608576765874,0,0,0,non_int
40677,0.6417137408514715,0,0.11282104644056522,0.11282104644056522,0,0,0,non_int
40678,0.10618330560999263,0,0.4489367577395611,0.4489367577395611,0,0,0,non_int
40679,6.709472826183215,16,0.2090100409964324,0.6045050204982162,1,0,1,success
40680,6.293004180944121,13,0.19744037419827923,0.5987201870991397,1,0,1,success
40681,1.6606973423468319,0,0.003977014530519488,0.003977014530519488,0,0,0,non_int
40682,1.505857711296788,2,0.010525660110339409,0.010525660110339409,0,0,0,non_int
40683,1.7834428842352914,6,0.29820892957150297,0.29820892957150297,0,0,0,non_int
40684,0.9682987246026158,0,0.040840521487854595,0.040840521487854595,1,1,0,fail
40685,3.9928781636004635,3,0.10645475898462331,0.10645475898462331,0,0,0,non_int
40686,0.5606159419431078,0,0.7514607303147546,0.7514607303147546,0,0,0,non_int
40687,0.002458172569717144,0,0.36509974303489956,0.36509974303489956,0,0,0,non_int
40688,0.9235227615309584,0,0.2936353578474898,0.2936353578474898,0,0,0,non_int
40689,0.2598258658018747,0,0.5569532754059865,0.5569532754059865,1,1,0,fail
40690,0.017909366514015475,0,0.12479171319646659,0.12479171319646659,1,1,0,fail
40691,0.11258539483494814,0,0.3654668527653004,0.3654668527653004,0,0,0,non_int
40692,6.230042091823363,10,0.24476125675093574,0.6223806283754678,1,0,1,success
40693,0.4876486212450281,0,0.4908283812335295,0.4908283812335295,0,0,0,non_int
40694,0.8921074947582035,0,0.07332828013400168,0.07332828013400168,0,0,0,non_int
40695,1.9512140326204177,3,0.2567625828978288,0.2567625828978288,0,0,0,non_int
40696,5.241031955030767,11,0.5620698944117055,0.7810349472058528,1,0,1,success
40697,0.14327306286234862,1,0.009160016285782122,0.009160016285782122,0,0,0,non_int
40698,0.5991244457102818,1,0.27696077821093706,0.27696077821093706,0,0,0,non_int
40699,3.209393420340489,6,0.06643703288374736,0.5332185164418737,1,0,1,success
40700,0.7599151027916137,1,0.07637139776389601,0.07637139776389601,0,0,0,non_int
40701,0.029226904794208596,0,0.031885900965217664,0.031885900965217664,0,0,0,non_int
40702,2.481363766385002,5,0.7159664767971248,0.7159664767971248,0,0,0,non_int
40703,6.263064625410608,8,0.3679476139627641,0.3679476139627641,0,0,0,non_int
40704,0.37603681468612,1,0.05356016969524111,0.05356016969524111,1,1,0,fail
40705,0.507115199603301,0,0.35156688035862577,0.35156688035862577,0,0,0,non_int
40706,1.003821380731864,2,0.38178260723987917,0.6908913036199396,1,0,1,success
40707,0.36117348014250317,0,0.3320820537026515,0.3320820537026515,0,0,0,non_int
40708,0.5238480843142311,1,0.4609649002232267,0.4609649002232267,0,0,0,non_int
40709,1.5351874699459316,3,0.08493883321240402,0.08493883321240402,0,0,0,non_int
40710,0.11641213274092432,0,0.0959281793403867,0.0959281793403867,1,1,0,fail
40711,0.2948919775498934,0,0.05954119665703899,0.05954119665703899,0,0,0,non_int
40712,0.624459248166575,0,0.04240202280384139,0.04240202280384139,0,0,0,non_int
40713,0.2368127451847114,0,0.3302082225250618,0.3302082225250618,0,0,0,non_int
40714,0.48388321918594146,1,0.5139956587130224,0.5139956587130224,1,1,0,fail
40715,0.16886385654851077,1,0.16348597939598672,0.16348597939598672,0,0,0,non_int
40716,5.526330660767424,13,0.5715449087293014,0.7857724543646507,1,0,1,success
40717,0.12935255330144452,0,0.2868090662576643,0.2868090662576643,1,1,0,fail
40718,1.7765161793711621,2,0.29747585522265324,0.29747585522265324,0,0,0,non_int
40719,0.6167167097369912,1,0.1444618944298837,0.1444618944298837,0,0,0,non_int
40720,0.8981042814029286,0,0.000780630251395376,0.000780630251395376,0,0,0,non_int
40721,0.29129223602572113,1,0.21743397261453817,0.21743397261453817,0,0,0,non_int
40722,0.28737972148064134,0,0.185122940620024,0.185122940620024,1,1,0,fail
40723,1.8269921388202408,4,0.42140935333371626,0.42140935333371626,0,0,0,non_int
40724,0.07309949276171823,0,0.07484048912096683,0.07484048912096683,0,0,0,non_int
40725,4.810779560793291,12,0.1811243363153397,0.5905621681576698,1,0,1,success
40726,6.184440265897175,9,0.4672187557944176,0.7336093778972088,1,0,1,success
40727,0.5010415040907126,0,0.21529622148560712,0.21529622148560712,0,0,0,non_int
40728,1.4747591418464192,2,0.04491598167512718,0.5224579908375636,1,0,1,success
40729,0.29582096922627493,0,0.11302369485242554,0.11302369485242554,0,0,0,non_int
40730,0.2818281302827024,1,0.13006664884010546,0.13006664884010546,0,0,0,non_int
40731,0.7350070989926235,2,0.6498622258289362,0.6498622258289362,0,0,0,non_int
40732,1.4166984818418236,1,0.4661232108011789,0.4661232108011789,0,0,0,non_int
40733,0.09858871429919384,0,0.7524352099775501,0.7524352099775501,0,0,0,non_int
40734,0.13961320326553212,0,0.7135977362771493,0.7135977362771493,0,0,0,non_int
40735,0.17276023198002993,0,0.022432620454825598,0.022432620454825598,1,1,0,fail
40736,24.55840612134339,30,0.2661942376801298,0.6330971188400649,1,0,1,success
40737,0.4679695767088411,1,0.30404740138427827,0.6520237006921392,1,0,1,success
40738,0.44294390275301465,0,0.2327718727586993,0.2327718727586993,0,0,0,non_int
40739,0.26717514985599145,0,0.23073716578000936,0.23073716578000936,0,0,0,non_int
40740,0.03758274915264506,0,0.15159720102403987,0.15159720102403987,1,1,0,fail
40741,0.5369259625468127,1,0.11791629705406198,0.11791629705406198,0,0,0,non_int
40742,2.1080872293497555,7,0.012746803227655926,0.5063734016138279,1,0,1,success
40743,0.5626592179699883,1,0.1929075007601627,0.1929075007601627,0,0,0,non_int
40744,1.5634184437675782,4,0.5860580806726893,0.5860580806726893,0,0,0,non_int
40745,4.893969102611604,12,0.3159954422698275,0.6579977211349137,1,0,1,success
40746,2.1711964099912224,3,0.28613838417549303,0.28613838417549303,0,0,0,non_int
40747,0.13644824777402015,1,0.3064257792868593,0.3064257792868593,0,0,0,non_int
40748,4.437800559636891,4,0.11441649330204778,0.11441649330204778,0,0,0,non_int
40749,0.6956429039523433,0,0.20009825424129288,0.20009825424129288,0,0,0,non_int
40750,0.44361257746994764,0,0.2156880336011481,0.2156880336011481,1,1,0,fail
40751,4.233784893126805,3,0.03809701557710678,0.03809701557710678,0,0,0,non_int
40752,0.5849110723099493,0,0.06897030690780162,0.06897030690780162,0,0,0,non_int
40753,1.4984405171073931,3,0.4955138522669178,0.4955138522669178,0,0,0,non_int
40754,1.8127024378438208,0,0.35896574072114756,0.35896574072114756,0,0,0,non_int
40755,0.5357117501804208,1,0.38495192475762724,0.6924759623788137,1,0,1,success
40756,8.470961357023546,12,0.18968752271753545,0.5948437613587677,1,0,1,success
40757,0.17786811684300216,0,0.22944377254134474,0.22944377254134474,0,0,0,non_int
40758,0.6922115549259982,0,0.1986090048469923,0.1986090048469923,0,0,0,non_int
40759,1.3646277375815987,1,0.313103332201299,0.6565516661006494,1,0,1,success
40760,0.5459176248426679,1,0.18656480721125812,0.18656480721125812,1,1,0,fail
40761,1.8168116706474695,2,0.00860275756247048,0.00860275756247048,0,0,0,non_int
40762,0.31606627957796163,0,0.03872146570750599,0.03872146570750599,0,0,0,non_int
40763,0.07424134091159333,0,0.5446186186468739,0.5446186186468739,0,0,0,non_int
40764,0.1598666286424676,0,0.7080328844315066,0.7080328844315066,1,1,0,fail
40765,2.507704073258482,1,0.2206937430602648,0.2206937430602648,0,0,0,non_int
40766,0.17657545732992538,1,0.5948351919990545,0.5948351919990545,0,0,0,non_int
40767,1.2834669057101018,1,0.08292449538822486,0.08292449538822486,0,0,0,non_int
40768,2.822517888694118,7,0.08377662697777798,0.08377662697777798,0,0,0,non_int
40769,0.2328481115032796,0,0.08606660488052428,0.08606660488052428,0,0,0,non_int
40770,0.32047895128548803,0,0.03042347150239603,0.03042347150239603,1,1,0,fail
40771,0.036537509786440076,0,0.033722951758967945,0.033722951758967945,0,0,0,non_int
40772,0.43739010524869143,2,0.12030666588274536,0.12030666588274536,0,0,0,non_int
40773,0.01157425152682057,0,0.18408872977795962,0.18408872977795962,0,0,0,non_int
40774,0.21889483351567665,0,0.19718358215622347,0.19718358215622347,0,0,0,non_int
40775,0.434849414376292,1,0.04920479509740658,0.04920479509740658,0,0,0,non_int
40776,0.3601724814092957,0,0.23714484002939717,0.23714484002939717,0,0,0,non_int
40777,0.15010861397626477,1,0.23828066554931807,0.23828066554931807,1,1,0,fail
40778,0.20725000770017646,0,0.18793381566300038,0.18793381566300038,0,0,0,non_int
40779,0.09761870142641485,0,0.5256955621675249,0.5256955621675249,0,0,0,non_int
40780,0.49045899787542274,0,0.010717512269618904,0.010717512269618904,0,0,0,non_int
40781,0.2337786667118117,0,0.0507742303130674,0.0507742303130674,0,0,0,non_int
40782,0.25314534989282006,1,0.07861166631630603,0.07861166631630603,0,0,0,non_int
40783,0.6664432682893432,0,0.17185196045133067,0.17185196045133067,0,0,0,non_int
40784,2.0934873337633215,1,0.12952092538472149,0.5647604626923608,1,0,1,success
40785,0.9871960877941631,0,0.7776425641373136,0.7776425641373136,0,0,0,non_int
40786,1.4093946880499013,3,0.1894907667606352,0.5947453833803176,1,0,1,success
40787,0.5620399915936664,0,0.18039370227953463,0.18039370227953463,0,0,0,non_int
40788,0.46607415829475746,1,0.19071075307071236,0.19071075307071236,0,0,0,non_int
40789,0.5802674606327073,3,0.1617105593095242,0.1617105593095242,0,0,0,non_int
40790,0.6537024046228755,2,0.09062354006969983,0.09062354006969983,1,1,0,fail
40791,0.5255445055524796,1,0.2577671046491805,0.2577671046491805,0,0,0,non_int
40792,1.4472977223321606,1,0.05188834190918899,0.05188834190918899,0,0,0,non_int
40793,1.0119039948966786,0,0.11293068533931394,0.11293068533931394,0,0,0,non_int
